#OTU ID	d__Bacteria;p__Firmicutes_D	d__Bacteria;p__Firmicutes_C	d__Bacteria;p__Actinobacteriota	d__Bacteria;p__Bacteroidota	d__Bacteria;p__Firmicutes_A	d__Bacteria;p__Fusobacteriota	d__Bacteria;p__Firmicutes_B_370539	d__Bacteria;p__Proteobacteria	d__Archaea;p__Thermoplasmatota	d__Bacteria;p__Deinococcota	d__Bacteria;p__Desulfobacterota_I	d__Bacteria;p__Verrucomicrobiota	d__Bacteria;p__Firmicutes_G	d__Bacteria;p__Cyanobacteria	d__Bacteria;__	d__Archaea;p__Methanobacteriota_A_1229	d__Bacteria;p__Campylobacterota	d__Bacteria;p__Synergistota
ERR5332590	0.027101172	0.002798792	0.015545764402693492	0.49926566353534513	0.4358910410951312	0.0010253	5.542161997395184e-05	0.015850583312550227	0	0	0.001773492	0.000221686	0	0	0.000415662	0	5.542161997395184e-05	0
ERR5332667	0.063793103	0.014655172413793103	0.013793103448275862	0.6344827586206897	0.1629310344827586	0	0	0.1	0	0	0	0.010344827586206896	0	0	0	0	0	0
ERR5332670	0.073335772	0.001097293	0.008046818	0.16386247256766642	0.7472567666422824	0	0	0.00329188	0	0	0.000914411	0	0	0.002194587	0	0	0	0
ERR5332691	0.019250829777145567	0.006448554	0.001327643	0.2004741583688952	0.7635846372688478	0	0.000284495	0.006069227	0	0	0.002181128	0	0	0.000379327	0	0	0	0
ERR5332697	0.00706749	0.006271153	0.068186343	0.2394983077841927	0.6478200278717897	0.000398168	0.000497711	0.016523989647620942	0	0	0.002488553	0.011049173800517618	0	0	0	0	0.000199084	0
ERR5332708	0.15809470855342414	0.15735335001390047	0.008340284	0.2588268001112038	0.4047817625799277	0	0.000370679	0.000834028	0	0	0.006672227	0.004170142	0	0	0	0	0	0.000556019
ERR5332725	0.030543468987287773	0.019452265165088304	0.002900776	0.20629639109291015	0.7272417029263715	0.000255951	0.000511902	0.012797542871768621	0	0	0	0	0	0	0	0	0	0
ERR5332730	0.011578306	0.012675198	0.016087751371115174	0.4535039609993906	0.3730652041438147	0	0	0.1307739183424741	0	0	0.002071907	0	0	0	0	0	0.000243754	0
ERR1316028	0.019585955	0.038765983	0.002232596	0.5401867262025574	0.3815709356606454	0	0.000811853	0.010351126446113253	0	0	0.003957784	0.001725188	0	0.000304445	0.000304445	0	0.000202963	0
ERR1316077	0.019137386680452725	0.21601336755229777	0.041298167	0.33442883255479033	0.36089621683499196	1.3847602518417311e-05	0.000295416	0.000498514	0	0	0.014863093369767915	0.012495153339118555	0	9.231735012278208e-06	5.077454256753014e-05	0	0	0
ERR1389625	0.041584807	0.015913555992141455	0.056843484	0.348068107	0.495743287	0	0	0.022396856581532416	0	0	0.000982318	0.002685003	0	0.014734774066797643	0	0.001047806	0	0
ERR1389639	0.077596111	0.010958904109589041	0.00256297	0.5026955368979231	0.34838709677419355	0	0.000176757	0.026955369	0	0	0.002828104	0.027308882015024304	0	0	0	0.00053027	0	0
ERR1389675	0.013983589506529528	0.019530798566970993	0.19195654686235988	0.2627412458107015	0.4854963596440541	0	0	0.021206518	0	0	0.003640356	0.001444586	0	0	0	0	0	0
ERR1389694	0.052252622917095246	0.018926146883357333	0.070047315	0.44455873277103475	0.35147089076321747	0	0.000411438	0.047212507714462046	0	0	0.002982925	0.011828841802098334	0	0	0.000308578	0	0	0
ERR1389710	0.012594059405940595	0.004356436	0.005544554	0.25584158415841585	0.7184950495049505	0	0	0.00150495	0	0	0.001267327	0.000158416	0	0	0	0.000237624	0	0
ERR1389723	0.037504149	0.020112844341188183	0.004381016	0.539196814	0.3856621307666777	0	0.000995685	0.003783604	0	0	0.002256887	0.00610687	0	0	0	0	0	0
ERR1389724	0.024091627172195894	0.033006093432633714	0.015967050327239902	0.2038478898668472	0.4971789663732792	0	0.000112841	0.004852178	0	0	0.00423155	0.2167118032046942	0	0	0	0	0	0
ERR1389732	0.051073985680190934	0.0283214	0.010023866348448688	0.6140015910898966	0.2828957836117741	0	0	0.009864757	0	0	0.002863962	0.000318218	0	0.000636436	0	0	0	0
ERR1389833	0.12310831491242986	0.035538173779969394	0.033837782690018706	0.1503145723516409	0.6538003740860397	0	0	0.001360313	0	0	0.002040469	0	0	0	0	0	0	0
ERR1389837	0.032795727924915044	0.003883705	0.006796483	0.3558983763957064	0.5714439829548519	0.001186688	0.000161821	0.010086843950590646	0	0	0.003829764	0.011651113868061924	0	0	0	0.001078807	0.001186688	0
ERR1389841	0.029005035	0.004255017	0.004325934	0.36288206510176585	0.5284731579320615	0.000212751	0.00092192	0.064108928	0	0	0.001205588	0.002836678	0.000212751	0	0	0.001276505	0.000283668	0
ERR1389866	0.016175214748580902	0.091525594	0.12061084040789671	0.3099412267041744	0.46024011654191993	0	0	0.000552569	0	0	0.000954438	0	0	0	0	0	0	0
ERR1389871	0.046296296296296294	0.061827957	0.062275985663082435	0.5129928315412187	0.2744922341696535	0	0	0.004181601	0	0	0	0.037933094	0	0	0	0	0	0
ERR1389964	0.046687211	0.009476117	0.012172573189522341	0.30454545454545456	0.6098613251155625	0	0.00192604	0.004622496	0	0	0.008012327	0.001540832	0	0	0	0.001155624	0	0
ERR1389967	0.008620198	0.017582919449677457	0.01712622	0.5616829365758977	0.30045099046640406	0	0	0.06348119	0	0	0.010332819546726038	0.00154136	0	0.019181366672375407	0	0	0	0
ERR1389968	0.011372914965589643	0.001574711	0.020879505424005598	0.5773941444068588	0.3698238656246355	0	0.000524904	0.016796920564563163	0	0	0.000758194	0.000408258	0	0	0.000233291	0	0.000233291	0
ERR1389972	0.025386779	0.021589311	0.092756681	0.370253165	0.4816455696202532	0	0.000984529	0.001265823	0	0	0.002742616	0.003375527	0	0	0	0	0	0
ERR1389989	0.023362725148843168	0.001507273	0.008591454	0.6926671188484438	0.26505388499510135	0	0.000527545	0.007310272	0	0	0.000527545	0.000301455	0.000150727	0	0	0	0	0
ERR1389998	0.08891319	0.018674293405114402	0.013374831763122477	0.3883748317631225	0.4815780619111709	0	0.000420592	0.001934724	0.000757066	0	0.003364738	0.001766487	0.000168237	0	0.000504711	0.000168237	0	0
ERR1417426	0.028022670025188916	0.002623846	0.013224181	0.2968094038623006	0.6536523929471033	0	0	0.003883291	0	0	0.000944584	0.000839631	0	0	0	0	0	0
ERR1417440	0.10618944037967175	0.029068617757563774	0.016412893019576824	0.29207039746885505	0.5101839035000989	0	0	0.005734625	0	0	0	0.040340123	0	0	0	0	0	0
ERR1417499	0.010545973854773152	0.002197078	0.000439416	0.42052070745907943	0.22443150609689114	0	0.000219708	0.021091947709546303	0	0	0.012083928375260903	0.30506426452817753	0	0.000329562	0	0.001867516	0	0.001208393
ERR1417511	0.057456772	0.004773055	0.007024496	0.267471182	0.43759005763688763	0	0.002431556	0.21965057636887608	0	0	0.000180115	0.000450288	0	0.001260807	0	0.001711095	0	0
ERR1417653	0.03498957	0.028162336430874266	0.008818509	0.19742082306087616	0.7069979139010051	0	0.001517163	0.015930211	0	0	0.001611986	0.004267021	0	0	0	0.000284468	0	0
ERR1458747	0.008059452	0.033493825	0.001884028	0.6330332844881725	0.2932803014444212	0	0.000209336	0.013397529830437514	0	0	0.016432907682646013	0.000209336	0	0	0	0	0	0
ERR1458855	0.044321572757591715	0.018255222046691243	0.006055819	0.425048271	0.4822713708969633	0	0	0.002369668	0	0	0.010180796910654731	0.011497279269791117	0	0	0	0	0	0
ERR1458883	0.027105352881009206	0.1438799863620866	0.005625639	0.4108421411524037	0.37828162291169454	0	0.00085237	0.022332083191271737	0	0	0.008353222	0.002727583	0	0	0	0	0	0
ERR1458899	0.020975724723073297	0.023450389	0.006716946	0.216356352	0.7223662502946029	0	0.001178412	0.002474664	0	0	0.000589206	0.005656375	0	0	0	0.000235682	0	0
ERR1458937	0.066737596	0.001547538	0.010155721056194989	0.6583808879001838	0.25360286294612633	0	0.00415901	0.005222942	0	0	0	0	0	0	0	0	0.000193442	0
ERR1459017	0.016191098526101795	0.000726058	0.00660713	0.093661512	0.25397516880853843	0	0	0.6249183184491396	0	0	0.001161693	0.002759021	0	0	0	0	0	0
ERR1459099	0.029610689541405475	0.008495546	0.004536457	0.35838007258330584	0.5308479049818542	0	0.002639393	0.052622896733751236	0	0	0	0.012867040580666447	0	0	0	0	0	0
ERR1459162	0.024003254678600486	0.00081367	0.002034174	0.6086248982912937	0.26973148901545974	0	0	0	0	0	0.010577705451586655	0.084214809	0	0	0	0	0	0
ERR1459225	0.023963408571144477	0.011335388286765438	0.016804215968976834	0.067216864	0.8741175300785523	0	0.002585264	0.0002983	0	0	0.001690365	0.000696033	0	0	0.001292632	0	0	0
ERR1545887	0.05550947	0.051085303	0.002004701	0.056269874	0.007396654	0	0	0.8277339969583852	0	0	0	0	0	0	0	0	0	0
ERR1545929	0.3447259870359458	0.046552740129640544	0.37713612256923984	0.18797878609310548	0	0	0	0.043606364172068354	0	0	0	0	0	0	0	0	0	0
ERR1551588	0.01971281	0.016752739639753118	0.010202796321954906	0.35653104925053536	0.5113994205819373	0	0.000440862	0.035835748	0	0	0.009132133	0.03652853	0	0	0.002393249	0	0	0.001070664
ERR1551636	0.03871974	0.004678918	0.008883163	0.2856174137112633	0.4177120770326168	0	0	0.001830881	0	0	0.002102122	0.23713297619854887	0.000135621	0.000474673	0.000542483	0.00176307	0.000406862	0
ERR1596984	0.013350152423000106	0.019972668979291498	0.009881215	0.6141070114580048	0.3269210553978766	0	0	0.007463471	0	0	0.007358352	0.000420477	0	0.000525597	0	0	0	0
ERR1597022	0.022578534031413612	0.008180628	0.004581152	0.48331151832460734	0.31839005235602097	0	0.003926702	0.15837696335078533	0	0	0	0	0	0.00065445	0	0	0	0
ERR1597023	0.035228988424760944	0.036738802	0.034222445898339206	0.34876698540513335	0.4378459989934575	0	0	0.078510317	0	0	0.00402617	0.019124308002013084	0	0	0.001509814	0.00402617	0	0
ERR1597066	0.033623188	0.018985507	0.00115942	0.23898550724637682	0.5979710144927536	0	0.000289855	0.012173913	0	0	0.012608695652173913	0.083188406	0	0.000434783	0.00057971	0	0	0
ERR1597067	0.035412416205187994	0.004371903	0.003788983	0.2862139317983095	0.583357622	0	0.00043719	0.029146022	0	0	0.013552900029146022	0.041387350626639466	0.00029146	0	0.000874381	0.000728651	0.00043719	0
ERR1597078	0.028426791277258567	0.000259605	0.000389408	0.009086189	0.10215472481827623	0	0	0.8556593977154725	0	0	0.000259605	0.002206646	0	0	0	0.001557632	0	0
ERR1597137	0.020594430142756845	0.002574304	0.000468055	0.810203604	0.14275684530774632	0	0	0.019658319681722443	0	0	0.003276387	0.000468055	0	0	0	0	0	0
ERR1597141	0.010846343	0.013147083	0.011832374691865242	0.3281840591618735	0.629087921	0	0	0.000493016	0	0	0.006409203	0	0	0	0	0	0	0
ERR1678448	0.078038226	0.007212405	0.005986296	0.2803461954561846	0.4412549585286693	0	0.001730977	0.00836639	0	0	0.001442481	0.17439596105301117	0	0	0.000216372	0.001009737	0	0
ERR1678472	0.031078610603290677	0.016453382084095063	0.036791590493601464	0.6480804387568556	0.19515539305301646	0	0	0.072440585	0	0	0	0	0	0	0	0	0	0
ERR1678486	0.021323938438716855	0.040979047	0.00166883	0.7573706656777304	0.15955868718709437	0	0	0.008251437	0	0	0.004821064	0.00602633	0	0	0	0	0	0
ERR1678488	0.022038567	0.012003148366784731	0.025186934277843367	0.43841007477371113	0.4248327430145612	0	0.000393546	0.068870523	0	0	0.007477371	0.000787092	0	0	0	0	0	0
ERR1841794	0.07649635	0.014598540145985401	0.002043796	0.3527007299270073	0.531970803	0	0	0.011678832	0	0	0.007883212	0.000583942	0	0	0	0.002043796	0	0
ERR1842166	0.08747393	0.022451232977548766	0.064286591	0.28438228438228436	0.525334315	0	0.000245369	0.014599435652067231	0	0	0.00085879	0.000368053	0	0	0	0	0	0
ERR1842167	0.056007468	0.005600747	0.008667822	0.318175757	0.5288705160688092	0	0.000266702	0.012268302440325377	0	0	0.004133885	0.002933724	0.000400053	0.012134951	0.048939859	0.001600213	0	0
ERR1842168	0.047863797	0.030517185994217797	0.013491808544812078	0.3318342434950209	0.5566977192418888	0	0.000642467	0.014776742691937038	0	0	0.000642467	0.002891102	0	0.000642467	0	0	0	0
ERR1842204	0.10924141674582712	0.066223368	0.009634957	0.19812728999864296	0.5571990772153617	0	0	0.008006514	0	0	0.029719093499796446	0.021848283349165422	0	0	0	0	0	0
ERR1842225	0.022324865280985373	0.023287143956889914	0.008660508	0.4405311778290993	0.49461123941493457	0	0	0.00269438	0	0	0.002501925	0.003656659	0	0.001154734	0	0.000577367	0	0
ERR1842230	0.012061167348696963	0.001292268	0	0.5284298944647857	0.4114796467800991	0	0.000861512	0.000215378	0	0	0.000430756	0.003876804	0.000215378	0.039521861	0.001399957	0.000215378	0	0
ERR1842244	0.017057569296375266	0.008403361	0.023705004	0.362097078	0.5112253856766588	0.00075254	0.001379656	0.010786404	0	0	0.00075254	0	0	0.041138843597140345	0	0	0.022701617960617083	0
ERR1842260	0.019884877	0.020931449502878074	0.017268446	0.3564887493458922	0.5358451072736787	0	0.003139717	0.011904761904761904	0	0	0.001177394	0.021193093	0	0.009288331	0	0.002878074	0	0
ERR1842265	0.003546099	0.009973404	0.03501773	0.193927305	0.061613475	0	0	0.6812943262411347	0	0	0	0.014627659574468085	0	0	0	0	0	0
ERR1842287	0.022611905860636824	0.1430549146285187	0.019843101061375174	0.17374250115366865	0.5103830179972312	0	0	0.12298107983387171	0	0	0.002538071	0.004845408	0	0	0	0	0	0
ERR1842298	0.040990933	0.00319244	0.005746393	0.1948665559954029	0.714595837	0	0.001149279	0.00855574	0	0	0.002809347	0.025922615	0.00051079	0.000638488	0	0.001021581	0	0
ERR1842311	0.11212691583759075	0.002778525	0.009680022	0.378775657	0.4293268799856592	0	0.000268889	0.023751905	0	0	0.007349646	0.028143766	0.00017926	0.002240746	0	0.00537779	0	0
ERR1842312	0.017493752231345947	0.04069975	0.001428061	0.47965012495537307	0.39164584077115316	0	0.000357015	0.053552302749018205	0	0	0.003391646	0.009282399	0	0.002499107	0	0	0	0
ERR1842327	0.025590091142790372	0.014839915868193504	0.010750175274596869	0.21769104931058658	0.6716522551998131	0	0.001051648	0.029329282542650152	0.000233699	0	0.011217574	0.006543585	0	0.008179481	0.000233699	0.001986445	0	0.000701098
ERR1842337	0.084917355	0.005785124	0.005371901	0.34979338842975205	0.5167355371900827	0	0	0.00392562	0	0	0.012809917	0.016115702479338842	0	0.00268595	0	0.001859504	0	0
ERR1842368	0.010967098703888335	0.056704885343968094	0.18070787637088734	0.11403290129611167	0.6317298105682951	0	0	0.002991027	0	0	0.000623131	0.00224327	0	0	0	0	0	0
ERR1842379	0.019517543859649124	0.000438596	0.006359649	0.2975877192982456	0.6260964912280702	0	0.002412281	0.020833333333333332	0	0	0	0.007236842	0	0.017543859649122806	0	0.000438596	0.001535088	0
ERR1842429	0.04725443	0.013345001	0.036972216145263616	0.15051411069787793	0.6690002187705097	0	0.003281558	0.074381973	0	0	0.001750164	0.003062787	0.000437541	0	0	0	0	0
ERR1842442	0.029720727645400975	0.012170125544452985	0.026902382782475018	0.41147834998718935	0.509351781	0	0	0.006661542	0	0	0.001152959	0.000256213	0	0.001281066	0.001024853	0	0	0
ERR1842450	0.041666666666666664	0.001320423	0.037411971830985914	0.3160211267605634	0.5115903755868545	0	0.001467136	0.074970657	0	0	0.002200704	0.000880282	0	0.012470657276995305	0	0	0	0
ERR1842534	0.056867619639527654	0.022218769422001242	0.050807955251709135	0.43614045991298944	0.39698570540708517	0	0	0.008701057	0	0	0.016780609	0.007147296	0	0.00077688	0.003262896	0.000310752	0	0
ERR1842537	0.046581313	0	0.001906837	0.2958321983110869	0.5783165350040861	0	0	0.017433941705257423	0	0	0.008989376	0.050939798	0	0	0	0	0	0
ERR1842552	0.062208866	0.018482344102178812	0.004658152	0.35206611570247937	0.5305785123966942	0	0.000300526	0.020586026	0	0	0.003005259	0.000450789	0	0	0.006912096	0.000450789	0.000300526	0
ERR1842580	0.28403839317454677	0.030572342694632066	0.036615712762175616	0.32029861357980804	0.31105581230003554	0	0.000710985	0.008887309	0	0	0.007109847	0.000710985	0	0	0	0	0	0
ERR1842633	0.07189232	0.039904988123515436	0.011718131433095804	0.3643705463182898	0.5032462391132225	0	0.000950119	0.003958828	0	0	0.001583531	0.001900238	0	0	0	0.000475059	0	0
ERR1842759	0.041195477	0	0.002423263	0.15589660743134087	0.7455573505654282	0	0.002423263	0.046849757673667204	0	0	0	0	0	0.005654281	0	0	0	0
ERR1842860	0.007274491	0.007274491	0.009699321	0.45489815712900095	0.36566440349175555	0.026188166828322017	0	0	0	0	0.000969932	0.016488845780795344	0	0	0.001939864	0	0.1096023278370514	0
ERR1842861	0.020017406440382943	0.010443864229765013	0	0.7728459530026109	0.19321148825065274	0	0	0.001740644	0	0	0	0.001740644	0	0	0	0	0	0
ERR1843504	0.018531802965088474	0.00227164	0.0017934	0.3397895743663319	0.6093974175035868	0	0.00095648	0.003825921	0	0	0.010879961740793878	0.009325681	0.0011956	0	0.00035868	0.00167384	0	0
ERR1843581	0.040411095589702656	0.008880463	0.003093195	0.4067052484534025	0.4229694671722211	0	0	0.000898024	0	0	0	0.11205348233885452	0	0	0.000299341	0.004490122	0.000199561	0
ERR1843594	0.012315730546743795	0.006157865	0.003358836	0.7033028550102631	0.2524724762082478	0	0	0.011382720656838962	0	0	0.011009516700877029	0	0	0	0	0	0	0
ERR1843609	0.027974890829694322	0.022106987	0.006686681	0.5322052401746725	0.39792576419213976	0	0.000409389	0.001637555	0	0	0	0.010644105	0	0.000409389	0	0	0	0
ERR1843624	0.005896661	0.013120070759932188	0.005601828	0.1869978624603818	0.7771062136065453	0	0.001326749	0.008992408	0	0	0.000958207	0	0	0	0	0	0	0
ERR1843638	0.040464209	0.028858991475813906	0.03666427	0.1081441922563418	0.7798089760706584	0	0.000718907	0.002772928	0	0	0	0.00195132	0.000205402	0	0	0.000410804	0	0
ERR1843649	0.13090001188919273	0.007133516	0.002972298	0.23932944953037688	0.5205088574485792	0	0.006063488	0.016407085958863393	0	0	0.009392462	0.06289383	0	0.004399001	0	0	0	0
ERR1843695	0.095829774	0.022210142113846393	0.027490875	0.081307758	0.7201988040692708	0	0.001009552	0.001553157	0	0	0.003339287	0.046284072	0	0	0.000155316	0.000232974	0.000388289	0
ERR1843733	0.020238560813453266	0.013394603050449747	0.037543997	0.4083887368009386	0.4847477512710207	0.000488854	0	0.003128666	0	0	0.017207665232694565	0.000293312	0	0	0.010168165819319515	0.004008604	0.000391083	0
ERR1843803	0.082068207	0.00440044	0.1801980198019802	0.2385038503850385	0.4316831683168317	0	0	0.002640264	0	0.000440044	0.012321232123212322	0.047304730473047306	0	0	0.000440044	0	0	0
ERR1843822	0.008566679	0.003963688	0.016046541	0.2745173251502365	0.6783659378596087	0	0.001598261	0.000767165	0	0	0.000511444	0.013681114946937733	0	0	0	0	0.001981844	0
ERR1843826	0.007234539	0.05764294	0.027304550758459743	0.5243873978996499	0.37432905484247375	0	0	0.005600933	0	0	0	0.003500583	0	0	0	0	0	0
ERR1843832	0.077689243	0.008964143	0.054780876494023904	0.5517928286852589	0.30278884462151395	0	0	0.003984064	0	0	0	0	0	0	0	0	0	0
ERR1845890	0.015046507386467262	0.058818165	0.018329381725332848	0.611161773	0.28980485135874523	0	0	0.004103593	0	0	0.002735729	0	0	0	0	0	0	0
ERR1845904	0.027463882	0.010084394221141468	0.012158489486482621	0.1993277070519239	0.7401659276212272	0	0.000643685	0.003719067	0	0	0.003933629	0.001072808	0.000500644	0	0	0.000929767	0	0
ERR1845933	0.03973809	0.011063445	0.006096184	0.4099119440054188	0.4828403702867464	0	0	0.043802213	0	0	0.001580492	0.004967261	0	0	0	0	0	0
ERR1845943	0.024685139	0.001679261	0.004366079	0.19899244332493704	0.761712846	0	0.001007557	0.006381192	0	0	0	0	0	0.001175483	0	0	0	0
ERR1845953	0.052987198	0.037458511	0.002252252	0.5207444286391655	0.38051209103840683	0	0.000355619	0.003200569	0	0	0.001541015	0.000237079	0	0	0.000711238	0	0	0
ERR1845963	0.010594467	0.012065921130076516	0.005150088	0.4432018834608593	0.5217775161859918	0	0	0.002942908	0	0	0.003384344	0.000882872	0	0	0	0	0	0
ERR1845965	0.015628938744643307	0.00743635	0.003529115	0.2695991933450971	0.6849004285354172	0	0.00025208	0.005671792	0	0	0.000630199	0.006806151	0	0.005167633	0	0.000378119	0	0
ERR1846012	0.083350484	0.015641078	0.005453797	0.24531796665980654	0.6247170199629554	0	0.000617411	0.011627906976744186	0	0	0.005968306	0.006791521	0.000308705	0.000205804	0	0	0	0
ERR1846033	0.032608696	0.017468944	0.013586957	0.687888199	0.2278726708074534	0	0	0.016304347826086956	0	0	0.004270186	0	0	0	0	0	0	0
ERR1846044	0.015233415233415233	0.008353808	0.0004914	0.31272727272727274	0.6526781326781327	0	0.0004914	0.003439803	0	0	0.002260442	0.003734644	0	0	0.00039312	0	0.00019656	0
ERR1846053	0.019066591	0.003984064	0.002561184	0.39186112692088787	0.365110985	0	0	0.21428571428571427	0	0	0.002561184	0	0	0.000569152	0	0	0	0
ERR1846075	0.023349607	0.029717682020802376	0.001485884	0.5298238165994481	0.29951178093822967	0	0.000424538	0.002122692	0	0	0.004245383	0.10931861600509446	0	0	0	0	0	0
ERR1846125	0.008928571	0.020574534161490684	0.11024844720496894	0.076475155	0.7628105590062112	0	0	0.001164596	0	0	0.000776398	0.015916149	0	0	0	0.00310559	0	0
ERR1846174	0.086949321	0.019046041735674063	0.083636966	0.07005631	0.7239152037098376	0	0	0.001324942	0	0.000993707	0.013746273600529976	0.000331236	0	0	0	0	0	0
ERR1846178	0.010773130544993664	0.027249683143219267	0.009083228	0.8162230671736375	0.12864385297845374	0	0	0.002112379	0	0	0.00591466	0	0	0	0	0	0	0
ERR1854670	0.008520971	0.002560706	0.005783664	0.5090066225165563	0.46397350993377484	0	0.000662252	0.001545254	0	0	0.0001766	0.005783664	0.000220751	0	0.000971302	0	0.000794702	0
ERR1854782	0.021663625125095662	0.008889151	0.005415906	0.1314534644139636	0.8249249426031672	0	0	0.001883793	0	0	0.005180432	0.000588685	0	0	0	0	0	0
ERR2032184	0.044505495	0.010012210012210013	0.005250305	0.2628815628815629	0.6003663003663003	0.0003663	0.00018315	0.003113553	0	0	0.001343101	0.070757021	0.0001221	0.001098901	0	0	0	0
ERR2032206	0.006147633	0.12829257347991924	0.008256675	0.5285618128786179	0.2537132600403859	0	0	8.974646623289207e-05	0	0	0.008705407	0.066232892	0	0	0	0	0	0
ERR2032237	0.002298743	0.012619628448114093	0.004878964	0.6823981985363108	0.28382435729029837	0.000328392	0.000516044	0.003659223	0	0	0.002017264	0.007459186	0	0	0	0	0	0
ERR2032281	0.015065415620457248	0.003435972	0.002643055	0.4848685079952425	0.38240606140698646	0	0.00096912	0.095414299	0	0	0.000220255	0.000616713	0.000176204	0.014096295	0	8.810184573366812e-05	0	0
ERR2032291	0.004188164	0.003156297	0.006676783	0.3807587253414264	0.5647951441578148	0	0.00060698	0.007405159	0	0	0.00339909	0.027435508345978757	0.000242792	0	0.000121396	0	0.001213961	0
ERR2032465	0.004193072	0.015771668175537237	0.002144184	0.35274217372659267	0.5980845285176538	0	0	0.018678229380092438	0	0	0.001667699	0.002382427	0	0.003954829	0.000285891	9.529708867394101e-05	0	0
ERR2032521	0.008887408	0.005943454	0.003499417	0.336166195	0.5883463867133255	0	0.000222185	0.04110426	0	0.000666556	0.002943954	0.011609176248403043	0.000277731	0	0	0.000333278	0	0
ERR2032522	0.020347639838536945	0.031015734409753686	0.006713897	0.5620726583738364	0.3676579619408518	0	0.000164758	0.009844303	0	0	0.001400445	0.000659033	0	0	0	0	0.000123569	0
ERR2032600	0.13217031342400945	0.014784151	0.008426966	0.41942637492607926	0.40937315198107627	0	0	0.009166174	0	0	0.005026611	0.000887049	0	0	0.000739208	0	0	0
ERR2032607	0.031918564527260176	0.005521049	0.044384057971014496	0.19707556935817805	0.6741287094547964	0	0	0.014535886818495514	0	0	0.000258799	0.032177364	0	0	0	0	0	0
ERR2032617	0.059654497	0.007701472	0.013956259041783678	0.10824610671432218	0.7713386094800443	0	0.000212748	0.007105778	0	0	0	0.031614331	8.509914049868096e-05	0	8.509914049868096e-05	0	0	0
ERR2032729	0.021754386	0.001403509	0.002923977	0.34923976608187135	0.5941520467836258	0	0	0.005497076	0	0	0.003859649	0.021169590643274852	0	0	0	0	0	0
ERR2032765	0.089611475	0.00536137	0.005430998	0.16870909344102492	0.6336164879543239	0	0.000557025	0.024578749477788608	0.008494639	0.000417769	0.005918396	0.054449241052778166	0.000139256	0.000626654	0	0.001183679	0.000905166	0
ERR2032790	0.071464519	0.028938097634625064	0.034725717161550075	0.3633618520382486	0.4874182184197282	0	0	0.009058883	0	0	0.001761449	0.002767992	0	0	0	0	0.000503271	0
ERR2032791	0.046874209060997214	0.006378132	0.018476335105036698	0.12968868640850417	0.7734244495064541	0	0.000354341	0.019994937990382183	0	0	0.002075424	0.002176664	0.00015186	0.0002531	0.00015186	0	0	0
ERR2032802	0.009797623	0.035094763893350464	0.03975265	0.6252007709604883	0.2644555091551558	0	0	0.022727272727272728	0	0	0.00297141	0	0	0	0	0	0	0
ERR2032831	0.004355008	0.010812434299444361	0.018396155578915753	0.6118035741102268	0.320618712	0	0	0.032662562	0	0	0.001201382	0	0	0	0.000150173	0	0	0
ERR2032857	0.008942457	0.006739243	0.001814412	0.4068170036288232	0.5392690513219285	0	0	0.012312078797304303	0	0	0.015552099533437015	0.001425609	0	0.004536029	0	0.001166407	0	0.001425609
ERR2032860	0.033974816	0.017343787122832025	0.004038964	0.7355666429080542	0.17153718222855785	0	0	0.032549299	0	0	0.001900689	0.002613447	0	0.000475172	0	0	0	0
ERR2056768	0.002891218	0.004336827	0.000240935	0.064329599	0.095410192	0	0.000361402	0.8321888929044693	0	0	0	0.000240935	0	0	0	0	0	0
ERR2056783	0.018352539	0.011452553706074833	0.001991748	0.6319533361786883	0.3044529805093185	0	0.000355669	0.017925736	0	0	0.010385545596813203	0.002987623	0	0.000142268	0	0	0	0
ERR2056799	0.023508334	0.008360932	0.012867148053640262	0.3761333405722352	0.562897009	0	0.000760085	0.009175308	0	0	0.00184592	0.003474673	0	0	0	0.000814376	0.000162875	0
ERR2056818	0.02587519	0.00041511	0.00857894	0.17005673170056732	0.7711360177113602	0	0.00069185	0.021585720215857203	0	0.00013837	0.00124533	0	0	0	0.00027674	0	0	0
ERR2056987	0.033338946	0.006398384	0.005303923	0.4345849469607678	0.4872032328674861	0	0	0.019616096986024584	0	0	0	0.000757703	0	0.012123253072907897	0.000168379	0	0.000505136	0
ERR2057014	0.017775090689238212	0.013482466747279322	0.000785973	0.44848851269649337	0.5068923821039903	0	0.000725514	0.004957678	0	0	0.001451028	0.005441354	0	0	0	0	0	0
ERR2057080	0.12464628338739733	0.002829733	0.002691697	0.12250672924287391	0.7164745669128304	0	0.000690179	0.009662503	0	0	0.000552143	0.014217682379736352	0.000276072	0.001035268	0	0.004279108	0.000138036	0
ERR2057113	0.002283626	0.027460607	0.005081069	0.46825759305777576	0.48567024434802464	0	0	0.010162137474309203	0	0	0.000913451	0.000171272	0	0	0	0	0	0
ERR2057117	0.014572201790299078	0.007494275	0.002498092	0.5329956283394629	0.4230102005412532	0	0.000832697	0.018180556519325514	0	0	0	0.000416349	0	0	0	0	0	0
ERR2057128	0.022582678970596664	0.019315641657591563	0.005846277	0.34659253739897977	0.5941995758583137	0	0	0.002120708	0	0	0	0.00934258	0	0	0	0	0	0
ERR2057129	0.010340632603406326	0.00767944	0.003801703	0.44152980535279807	0.5156630170316302	0	0	0.019920924574209246	0	0	0.001064477	0	0	0	0	0	0	0
